RMS_ch1,MAV_ch1,WL_ch1,SSC_ch1,RMS_ch2,MAV_ch2,WL_ch2,SSC_ch2,Label
434.55628710981347,434.46,749.0,59,437.8713661948373,437.81333333333333,573.0,63,0
434.5299299242804,434.43333333333334,756.0,61,438.01813508879593,437.96666666666664,542.0,66,0
434.0628602710288,433.94,806.0,62,437.7502255853217,437.66,607.0,64,0
434.81438185352914,434.70666666666665,775.0,63,438.0696824326772,437.99333333333334,607.0,58,0
434.570048055163,434.44666666666666,847.0,56,437.99340177678476,437.91333333333336,668.0,63,0
433.70338558358833,433.58666666666664,773.0,57,437.47661270823,437.4,609.0,63,0
434.27773755205703,434.18,712.0,55,437.7730309951341,437.6933333333333,580.0,56,0
434.3102807901282,434.23333333333335,730.0,54,437.76179215032766,437.72,531.0,62,0
433.83119605056834,433.76,672.0,56,437.6434393430341,437.6066666666667,474.0,64,0
434.0635053384086,434.00666666666666,620.0,57,437.5816266709561,437.5466666666667,444.0,63,0
434.32412627744577,434.2733333333333,611.0,56,437.80384496560407,437.76666666666665,485.0,61,0
434.0905512294257,434.02,607.0,57,437.58045355492436,437.5466666666667,477.0,61,0
434.2180558198841,434.14666666666665,505.0,53,437.62662167651547,437.5933333333333,456.0,56,0
434.8953897203326,434.7866666666667,547.0,49,437.55151315778426,437.4866666666667,498.0,56,0
434.7489467113942,434.62,571.0,51,437.8592772417488,437.7866666666667,531.0,56,0
434.4952550565618,434.35333333333335,595.0,57,437.73997608930654,437.67333333333335,492.0,61,0
434.11826345670676,433.94666666666666,607.0,53,437.4958056941803,437.4066666666667,548.0,64,0
434.936140906532,434.78,607.0,62,438.0045509657025,437.92,537.0,64,0
433.556662963447,433.42,611.0,65,437.6310089561753,437.56666666666666,555.0,64,0
434.06219984390873,433.9,680.0,67,437.61197424202186,437.5466666666667,571.0,64,0
434.07881772784077,433.9266666666667,712.0,65,437.52577066956866,437.4533333333333,603.0,58,0
435.0643553927779,434.94,714.0,65,437.9875112374781,437.94,539.0,57,0
433.8559822491023,433.73333333333335,740.0,63,437.5139312067674,437.46666666666664,539.0,59,0
435.07574819411235,434.97333333333336,673.0,58,437.94002633541805,437.9066666666667,464.0,61,0
434.27552697951256,434.20666666666665,620.0,60,437.6647575485145,437.64,426.0,63,0
434.65360921082896,434.58666666666664,618.0,57,437.9242704699828,437.9066666666667,433.0,67,0
434.3769561107035,434.32666666666665,606.0,60,438.18877971334075,438.1666666666667,486.0,73,0
434.5784777613053,434.52,608.0,60,437.7113203927904,437.6666666666667,512.0,69,0
434.16200509333686,434.1,637.0,61,437.7189128500923,437.67333333333335,524.0,65,0
433.9233035149568,433.86,640.0,58,437.5477193023255,437.5,536.0,65,0
434.5447502847089,434.4866666666667,607.0,59,437.7673659224345,437.72,506.0,66,0
433.9909676479454,433.93333333333334,633.0,64,437.3644247078173,437.32,488.0,65,0
434.1491525578124,434.1,642.0,68,437.5649970766248,437.54,449.0,65,0
433.96007496850063,433.9066666666667,662.0,65,437.5598092451667,437.53333333333336,461.0,67,0
434.39979281763016,434.35333333333335,636.0,70,437.7638861304116,437.74,444.0,63,0
434.1977967086736,434.1533333333333,632.0,71,437.76218048920884,437.74,458.0,62,0
434.5297918440116,434.47333333333336,622.0,65,437.6553819311872,437.6333333333333,443.0,58,0
433.99850230156324,433.94,653.0,65,437.7989569044982,437.76666666666665,501.0,62,0
434.68423788615416,434.62666666666667,656.0,69,437.90765388759,437.87333333333333,516.0,60,0
435.02032136441625,434.92,759.0,61,438.2344197648864,438.1933333333333,552.0,59,0
434.0265122470439,433.8933333333333,768.0,56,437.51401501361454,437.46,555.0,59,0
434.1697517484761,434.05333333333334,754.0,57,437.62377296790754,437.56666666666666,575.0,57,0
434.91281118556776,434.79333333333335,735.0,56,437.97213762217035,437.9266666666667,525.0,54,0
433.91741149670406,433.74666666666667,805.0,53,437.5959628089211,437.5466666666667,543.0,55,0
433.93644695969016,433.81333333333333,669.0,61,437.20106739729414,437.16,495.0,56,0
434.5303134803524,434.43333333333334,678.0,63,437.6900501496464,437.66,484.0,61,0
434.1937892999699,434.08666666666664,657.0,65,437.6079752472525,437.58,490.0,64,0
434.03230294529925,433.93333333333334,633.0,63,437.3867243832015,437.36,500.0,70,0
434.605798396662,434.56,570.0,62,437.70300433056207,437.68,485.0,68,0
433.99069882506313,433.94,606.0,58,437.51752726795604,437.48,514.0,64,0
434.17213944087507,434.12666666666667,637.0,62,437.75066723726036,437.7133333333333,518.0,57,0
434.29019483904233,434.25333333333333,610.0,61,437.70634752841625,437.67333333333335,487.0,58,0
433.92338801528854,433.8666666666667,683.0,60,437.586532394832,437.5466666666667,514.0,51,0
434.3785062208611,434.3,690.0,57,437.50489521070887,437.44,538.0,50,0
435.8573849322735,435.7266666666667,667.0,56,438.5370907916456,438.47333333333336,514.0,51,0
434.15906455276655,433.94666666666666,718.0,56,437.4868226586945,437.4,563.0,52,0
434.81280263273453,434.5733333333333,761.0,53,437.79440380160185,437.7,572.0,51,0
434.7574879554501,434.52666666666664,671.0,55,437.8159506763849,437.7266666666667,523.0,53,0
433.70492272972876,433.4533333333333,701.0,53,437.4512239476915,437.36,549.0,55,0
433.81910208442105,433.61333333333334,663.0,52,437.38036078452353,437.3,531.0,52,0
434.7016678136858,434.54,655.0,49,437.95493679905775,437.88666666666666,535.0,49,0
433.8920526275324,433.75333333333333,651.0,53,437.649806732887,437.58,555.0,50,0
434.2519314867811,434.12666666666667,625.0,50,437.78600556283965,437.72,554.0,56,0
434.67364002586277,434.5466666666667,635.0,56,438.0571423912638,438.00666666666666,503.0,60,0
433.8420603553018,433.72,674.0,57,437.8391866123147,437.78,553.0,66,0
433.9696533169111,433.87333333333333,662.0,57,437.72941413617616,437.6533333333333,574.0,67,0
434.1732373143236,434.06666666666666,706.0,59,437.7899953173896,437.72,585.0,67,0
434.58887084998696,434.47333333333336,761.0,63,438.0667300765946,437.99333333333334,608.0,61,0
434.28464551873503,434.1933333333333,777.0,63,437.8233433703598,437.76,614.0,62,0
433.80666968900636,433.72,840.0,65,437.2392632567818,437.18666666666667,611.0,57,0
434.6413617378509,434.58,455.0,58,437.7419711808925,437.7266666666667,326.0,54,0
434.59943242791593,434.53333333333336,487.0,56,437.4924989833159,437.47333333333336,370.0,55,0
433.917726456679,433.8466666666667,564.0,59,437.12617552982726,437.1066666666667,422.0,58,0
433.3383127919032,433.26666666666665,536.0,59,437.4403654594913,437.42,429.0,61,0
434.7099186047327,434.66,518.0,56,437.9955707538605,437.97333333333336,441.0,60,0
434.4508717910461,434.38666666666666,594.0,54,437.84504108188776,437.81333333333333,499.0,57,0
434.66417688448473,434.58666666666664,603.0,53,438.0183862198785,437.9866666666667,466.0,58,0
434.68729756765,434.5933333333333,612.0,52,437.9889115795817,437.9533333333333,455.0,53,0
435.1127593318005,435.02,661.0,48,437.9337849492775,437.8933333333333,474.0,45,0
434.1069146343252,433.9866666666667,760.0,51,437.4622193210899,437.42,517.0,50,0
434.42866694851836,434.32,759.0,53,437.7153869810839,437.68,489.0,48,0
434.40930008460913,434.3066666666667,753.0,57,437.70055212820256,437.6666666666667,516.0,48,0
433.95751712197205,433.82,814.0,53,437.6176184753077,437.58,538.0,49,0
433.5091617640085,433.38,802.0,54,437.53261973632704,437.5,516.0,53,0
434.4722852687691,434.3666666666667,714.0,54,437.849068363365,437.82,463.0,47,0
433.90664126437764,433.7866666666667,726.0,58,437.4865483646326,437.4533333333333,488.0,53,0
433.7117783351827,433.58666666666664,767.0,52,437.37417238180245,437.34,507.0,55,0
434.6359549477394,434.56,741.0,54,437.8570999766933,437.82666666666665,509.0,54,0
434.4755919496514,434.4,698.0,57,437.9767117096524,437.94666666666666,474.0,56,0
434.20468291655567,434.1333333333333,703.0,57,437.7816731355178,437.75333333333333,492.0,63,0
434.72219481718054,434.6666666666667,662.0,59,437.91475578396916,437.8933333333333,447.0,61,0
433.95003552636484,433.9,667.0,64,437.88572329623474,437.8666666666667,429.0,60,0
434.19079523484453,434.14,616.0,67,437.82987563664494,437.81333333333333,397.0,59,0
434.71357620085126,434.6666666666667,663.0,71,437.8275764118412,437.81333333333333,432.0,63,0
434.5302751247604,434.48,663.0,66,437.6774230716804,437.66,450.0,57,0
434.11976842034426,434.06666666666666,666.0,63,437.7177401019977,437.7,464.0,60,0
434.5229107883726,434.48,612.0,63,437.9472951547176,437.9266666666667,487.0,55,0
434.30582158965666,434.26666666666665,628.0,61,437.68664590092305,437.6666666666667,508.0,61,0
434.17903373301357,434.14,575.0,57,437.59900213170806,437.58,478.0,60,0
434.29271234963176,434.25333333333333,584.0,56,437.66464330580783,437.64666666666665,461.0,59,0
434.2151847490673,434.17333333333335,620.0,55,437.63281412618045,437.61333333333334,477.0,58,0
434.3459680945594,434.3,643.0,55,437.49082276088944,437.47333333333336,445.0,60,0
434.3952654745062,434.35333333333335,627.0,59,437.4923465997243,437.47333333333336,465.0,58,0
434.27626383827766,434.23333333333335,625.0,61,437.57266063287517,437.55333333333334,458.0,57,0
434.12766171561407,434.08,643.0,70,437.60014472879993,437.58,470.0,59,0
434.53230029538656,434.48,617.0,68,437.947584382728,437.9266666666667,466.0,58,0
434.34995875062157,434.3,611.0,70,437.8873371085307,437.8666666666667,457.0,58,0
434.3566199948302,434.3,622.0,64,438.2522180966876,438.23333333333335,444.0,63,0
434.38637179359114,434.3333333333333,616.0,67,438.4647382249417,438.44666666666666,438.0,60,0
434.43802780143454,434.38666666666666,633.0,61,438.7315276263302,438.7133333333333,472.0,63,0
434.43043171490643,434.38666666666666,591.0,59,438.6166435510627,438.6,462.0,63,0
434.4631246339172,434.42,585.0,54,438.27037317163024,438.25333333333333,452.0,62,0
434.2115613384793,434.17333333333335,534.0,54,437.73129505059,437.7133333333333,443.0,56,0
434.06842778529744,434.02666666666664,544.0,52,437.34562228669137,437.32666666666665,475.0,60,0
434.16017781459414,434.12666666666667,532.0,57,437.1160867931233,437.1,453.0,60,0
434.1270090653195,434.1,504.0,57,437.0755312300152,437.06,428.0,59,0
434.40593918591856,434.37333333333333,534.0,60,437.529938023293,437.5133333333333,462.0,64,0
434.1191695068686,434.06666666666666,581.0,57,437.57116754496826,437.55333333333334,441.0,66,0
434.63156044324865,434.58,579.0,56,437.5896251055319,437.5733333333333,414.0,60,0
434.49798618635737,434.44666666666666,551.0,55,437.83703970008446,437.82,403.0,56,0
434.4920482586534,434.43333333333334,616.0,53,437.91768632929177,437.9,424.0,57,0
433.84352017749444,433.7866666666667,601.0,54,437.6041894985315,437.58666666666664,428.0,58,0
434.4777477999688,434.43333333333334,598.0,60,437.8284595592205,437.81333333333333,444.0,59,0
433.7094803360117,433.64666666666665,632.0,63,437.658816888224,437.64,470.0,62,0
433.99990783409163,433.93333333333334,644.0,58,437.5050704468083,437.4866666666667,477.0,65,0
434.0078340306774,433.94666666666666,595.0,66,437.3842932708032,437.3666666666667,447.0,62,0
434.73394162406964,434.6533333333333,644.0,65,437.7749574077226,437.75333333333333,464.0,61,0
434.1619974157112,434.08,637.0,55,437.7034155681219,437.68,457.0,61,0
434.81394488524245,434.75333333333333,589.0,52,437.9863848721023,437.96666666666664,430.0,56,0
434.21153063148074,434.14666666666665,631.0,59,437.68845845723035,437.6666666666667,433.0,57,0
434.3434432182287,434.28,607.0,56,437.69413216689725,437.67333333333335,433.0,60,0
433.98982322937786,433.94,563.0,57,437.4388414395777,437.42,412.0,61,0
434.2347521790489,434.1933333333333,570.0,62,437.6388236891238,437.62,420.0,59,0
434.40069828059285,434.35333333333335,550.0,60,437.79262975370733,437.7733333333333,425.0,66,0
434.5588951262341,434.5133333333333,513.0,60,437.8441122895986,437.82666666666665,420.0,65,0
433.938198364698,433.7866666666667,613.0,53,437.5539738135171,437.52,443.0,60,0
434.3571725358444,434.20666666666665,621.0,54,437.6317782489445,437.6,449.0,64,0
435.0172716877649,434.8666666666667,606.0,52,437.8697675489064,437.84,435.0,63,0
433.771206974368,433.62,651.0,61,437.40381037815996,437.37333333333333,446.0,62,0
434.3895486772213,434.24,640.0,61,437.76266020146886,437.73333333333335,412.0,60,0
434.9102052914678,434.86,554.0,62,437.98852344172974,437.97333333333336,408.0,59,0
434.29224415516944,434.24666666666667,529.0,61,437.8612794025067,437.8466666666667,396.0,55,0
433.3785719975858,433.32,603.0,62,437.2831576907576,437.26666666666665,427.0,57,0
434.4856422637385,434.4266666666667,571.0,54,437.72365711713593,437.70666666666665,410.0,52,0
434.18647299672216,434.1333333333333,543.0,49,437.4824796491855,437.46666666666664,394.0,51,0
433.9735859857525,433.9266666666667,555.0,54,437.54068001348935,437.52666666666664,396.0,52,0
434.2775993916027,434.23333333333335,551.0,55,437.6941550139016,437.68,394.0,54,0
434.6384014327312,434.6066666666667,514.0,59,437.9390749103502,437.9266666666667,375.0,49,0
433.94962073186946,433.91333333333336,525.0,58,437.60754868565357,437.5933333333333,414.0,54,0
434.06471099748865,434.02666666666664,551.0,61,437.6818936168139,437.6666666666667,456.0,56,0
434.12590339669896,434.08666666666664,546.0,59,437.68116249160187,437.6666666666667,427.0,57,0
433.7176962034176,433.6666666666667,569.0,58,437.3766492776373,437.36,447.0,58,0
433.9036759466322,433.85333333333335,565.0,58,437.6105498423608,437.5933333333333,465.0,63,0
434.3283857482339,434.28,547.0,57,437.9664903467692,437.9533333333333,409.0,63,0
434.7322010924273,434.67333333333335,584.0,54,438.0344963584489,438.02,408.0,57,0
434.07536979960827,434.0133333333333,566.0,54,438.1014266126053,438.08666666666664,415.0,58,0
434.1956778535073,434.14,582.0,57,438.38667862972295,438.37333333333333,376.0,60,0
434.55860364282285,434.5,564.0,53,438.2657793318266,438.25333333333333,370.0,66,0
434.52380065231563,434.46666666666664,541.0,54,437.7432200122198,437.7266666666667,381.0,63,0
433.660881334713,433.61333333333334,518.0,54,437.4147078764804,437.4,370.0,65,0
434.2636526351244,434.2,591.0,58,437.1967291734923,437.18,396.0,62,0
434.63991226454726,434.58666666666664,548.0,57,437.20237876754516,437.18666666666667,402.0,58,0
434.0333934925591,433.9866666666667,531.0,58,437.2014181129791,437.18666666666667,368.0,55,0
433.977749045578,433.94,518.0,60,437.5115312766053,437.5,356.0,59,0
434.2213874665012,434.18666666666667,473.0,57,437.6576211301859,437.64666666666665,342.0,58,0
434.5094168523086,434.4866666666667,439.0,53,437.88567000987825,437.87333333333333,341.0,55,0
434.02310998378874,433.99333333333334,406.0,53,437.8197269805614,437.8066666666667,331.0,61,0
434.1448990064646,434.11333333333334,425.0,52,437.6620690289103,437.64666666666665,356.0,55,0
434.0910503569499,434.05333333333334,485.0,54,437.770693400095,437.75333333333333,390.0,53,0
434.09751592624133,434.05333333333334,525.0,53,437.80028171149763,437.78,432.0,58,0
433.89950449384014,433.86,530.0,57,437.8067914807474,437.7866666666667,472.0,62,0
434.90349887455875,434.8666666666667,553.0,56,438.2999277511538,438.28,512.0,63,0
434.7815313464913,434.74,570.0,57,438.68573413473723,438.6666666666667,525.0,69,0
434.1464499451769,434.08666666666664,582.0,55,438.0773295511498,438.05333333333334,536.0,72,0
434.5908957475601,434.52666666666664,600.0,63,438.0700020164205,438.0466666666667,495.0,70,0
434.4975028696943,434.4266666666667,614.0,61,437.70942416173773,437.68666666666667,474.0,68,0
434.18977417714484,434.12,621.0,61,437.354288115863,437.3333333333333,433.0,68,0
433.89868249012545,433.82666666666665,652.0,67,436.71626181461727,436.6933333333333,439.0,66,0
434.49797851466855,434.44,674.0,68,437.3010709644634,437.28,456.0,70,0
434.69213626811023,434.64,647.0,68,437.41268843050267,437.3933333333333,445.0,65,0
434.2894119516769,434.24,652.0,69,437.5104113046911,437.49333333333334,425.0,64,0
434.01052214587304,433.96,619.0,64,437.44952470732744,437.43333333333334,398.0,61,0
434.52650091795323,434.48,574.0,65,437.7867669691871,437.7733333333333,384.0,58,0
434.54747343261204,434.50666666666666,535.0,66,437.6638893031958,437.6533333333333,345.0,56,0
433.8218144200066,433.78,511.0,63,437.50469711764237,437.49333333333334,371.0,60,0
434.3958563338283,434.36,462.0,55,437.66373697927804,437.6533333333333,369.0,67,0
434.2110777029992,434.18,473.0,58,437.65191648158014,437.64,400.0,62,0
434.5514775796611,434.52,474.0,58,437.73778300104124,437.7266666666667,389.0,62,0
434.00307986618407,433.9533333333333,532.0,58,437.65290661283933,437.64,404.0,58,0
434.2664389519411,434.22,584.0,63,437.7522206301947,437.74,399.0,59,0
434.12310849957447,434.0733333333333,595.0,61,437.78071375214023,437.76666666666665,415.0,54,0
434.3323305181567,434.26666666666665,613.0,56,437.83649155059396,437.82,419.0,61,0
433.75404705124464,433.6933333333333,586.0,56,437.58957940060685,437.5733333333333,427.0,67,0
434.36064124948825,434.31333333333333,588.0,48,437.68573200414016,437.6666666666667,489.0,69,0
434.3657905498544,434.32,544.0,46,437.68682868005067,437.6666666666667,497.0,67,0
434.3162979519266,434.2733333333333,540.0,50,437.43987777369665,437.42,475.0,65,0
